data,codice_regione,denominazione_regione,nuovi_positivi
2020-08-11 17:00:00,10,Umbria,1
2020-08-11 17:00:00,2,Valle d'Aosta,0
2020-08-11 17:00:00,5,Veneto,65
2020-08-12 17:00:00,13,Abruzzo,9
2020-08-12 17:00:00,17,Basilicata,0
2020-08-12 17:00:00,18,Calabria,4
2020-08-12 17:00:00,15,Campania,29
2020-08-12 17:00:00,8,Emilia-Romagna,41
2020-08-12 17:00:00,6,Friuli Venezia Giulia,9
2020-08-12 17:00:00,12,Lazio,37
2020-08-12 17:00:00,7,Liguria,26
2020-08-12 17:00:00,3,Lombardia,102
2020-08-12 17:00:00,11,Marche,16
2020-08-12 17:00:00,14,Molise,0
2020-08-12 17:00:00,21,P.A. Bolzano,4
2020-08-12 17:00:00,22,P.A. Trento,0
2020-08-12 17:00:00,1,Piemonte,42
2020-08-12 17:00:00,16,Puglia,33
2020-08-12 17:00:00,20,Sardegna,1
2020-08-12 17:00:00,19,Sicilia,29
2020-08-12 17:00:00,9,Toscana,33
2020-08-12 17:00:00,10,Umbria,6
2020-08-12 17:00:00,2,Valle d'Aosta,0
2020-08-12 17:00:00,5,Veneto,60
2020-08-13 17:00:00,13,Abruzzo,16
2020-08-13 17:00:00,17,Basilicata,1
2020-08-13 17:00:00,18,Calabria,12
2020-08-13 17:00:00,15,Campania,27
2020-08-13 17:00:00,8,Emilia-Romagna,37
2020-08-13 17:00:00,6,Friuli Venezia Giulia,15
2020-08-13 17:00:00,12,Lazio,36
2020-08-13 17:00:00,7,Liguria,63
2020-08-13 17:00:00,3,Lombardia,74
2020-08-13 17:00:00,11,Marche,11
2020-08-13 17:00:00,14,Molise,6
2020-08-13 17:00:00,21,P.A. Bolzano,3
2020-08-13 17:00:00,22,P.A. Trento,2
2020-08-13 17:00:00,1,Piemonte,26
2020-08-13 17:00:00,16,Puglia,16
2020-08-13 17:00:00,20,Sardegna,17
2020-08-13 17:00:00,19,Sicilia,42
2020-08-13 17:00:00,9,Toscana,28
2020-08-13 17:00:00,10,Umbria,7
2020-08-13 17:00:00,2,Valle d'Aosta,0
2020-08-13 17:00:00,5,Veneto,84
2020-08-14 17:00:00,13,Abruzzo,13
2020-08-14 17:00:00,17,Basilicata,4
2020-08-14 17:00:00,18,Calabria,19
2020-08-14 17:00:00,15,Campania,44
2020-08-14 17:00:00,8,Emilia-Romagna,57
2020-08-14 17:00:00,6,Friuli Venezia Giulia,8
2020-08-14 17:00:00,12,Lazio,45
2020-08-14 17:00:00,7,Liguria,20
2020-08-14 17:00:00,3,Lombardia,97
2020-08-14 17:00:00,11,Marche,32
2020-08-14 17:00:00,14,Molise,0
2020-08-14 17:00:00,21,P.A. Bolzano,3
2020-08-14 17:00:00,22,P.A. Trento,3
2020-08-14 17:00:00,1,Piemonte,15
2020-08-14 17:00:00,16,Puglia,12
2020-08-14 17:00:00,20,Sardegna,5
2020-08-14 17:00:00,19,Sicilia,36
2020-08-14 17:00:00,9,Toscana,26
2020-08-14 17:00:00,10,Umbria,8
2020-08-14 17:00:00,2,Valle d'Aosta,0
2020-08-14 17:00:00,5,Veneto,127
2020-08-15 17:00:00,13,Abruzzo,13
2020-08-15 17:00:00,17,Basilicata,4
2020-08-15 17:00:00,18,Calabria,10
2020-08-15 17:00:00,15,Campania,18
2020-08-15 17:00:00,8,Emilia-Romagna,71
2020-08-15 17:00:00,6,Friuli Venezia Giulia,15
2020-08-15 17:00:00,12,Lazio,58
2020-08-15 17:00:00,7,Liguria,33
2020-08-15 17:00:00,3,Lombardia,94
2020-08-15 17:00:00,11,Marche,11
2020-08-15 17:00:00,14,Molise,2
2020-08-15 17:00:00,21,P.A. Bolzano,9
2020-08-15 17:00:00,22,P.A. Trento,0
2020-08-15 17:00:00,1,Piemonte,47
2020-08-15 17:00:00,16,Puglia,22
2020-08-15 17:00:00,20,Sardegna,5
2020-08-15 17:00:00,19,Sicilia,46
2020-08-15 17:00:00,9,Toscana,38
2020-08-15 17:00:00,10,Umbria,13
2020-08-15 17:00:00,2,Valle d'Aosta,0
2020-08-15 17:00:00,5,Veneto,120
2020-08-16 17:00:00,13,Abruzzo,2
2020-08-16 17:00:00,17,Basilicata,0
2020-08-16 17:00:00,18,Calabria,3
2020-08-16 17:00:00,15,Campania,46
2020-08-16 17:00:00,8,Emilia-Romagna,51
2020-08-16 17:00:00,6,Friuli Venezia Giulia,8
2020-08-16 17:00:00,12,Lazio,68
2020-08-16 17:00:00,7,Liguria,12
2020-08-16 17:00:00,3,Lombardia,61
2020-08-16 17:00:00,11,Marche,5
2020-08-16 17:00:00,14,Molise,0
2020-08-16 17:00:00,21,P.A. Bolzano,9
2020-08-16 17:00:00,22,P.A. Trento,0
2020-08-16 17:00:00,1,Piemonte,40
2020-08-16 17:00:00,16,Puglia,15
2020-08-16 17:00:00,20,Sardegna,5
2020-08-16 17:00:00,19,Sicilia,39
2020-08-16 17:00:00,9,Toscana,34
2020-08-16 17:00:00,10,Umbria,3
2020-08-16 17:00:00,2,Valle d'Aosta,0
2020-08-16 17:00:00,5,Veneto,78
2020-08-17 17:00:00,13,Abruzzo,5
2020-08-17 17:00:00,17,Basilicata,0
2020-08-17 17:00:00,18,Calabria,4
2020-08-17 17:00:00,15,Campania,34
2020-08-17 17:00:00,8,Emilia-Romagna,41
2020-08-17 17:00:00,6,Friuli Venezia Giulia,5
2020-08-17 17:00:00,12,Lazio,51
2020-08-17 17:00:00,7,Liguria,16
2020-08-17 17:00:00,3,Lombardia,43
2020-08-17 17:00:00,11,Marche,8
2020-08-17 17:00:00,14,Molise,0
2020-08-17 17:00:00,21,P.A. Bolzano,2
2020-08-17 17:00:00,22,P.A. Trento,1
2020-08-17 17:00:00,1,Piemonte,16
2020-08-17 17:00:00,16,Puglia,4
2020-08-17 17:00:00,20,Sardegna,7
2020-08-17 17:00:00,19,Sicilia,14
2020-08-17 17:00:00,9,Toscana,21
2020-08-17 17:00:00,10,Umbria,1
2020-08-17 17:00:00,2,Valle d'Aosta,1
2020-08-17 17:00:00,5,Veneto,46
2020-08-18 17:00:00,13,Abruzzo,5
2020-08-18 17:00:00,17,Basilicata,8
2020-08-18 17:00:00,18,Calabria,5
2020-08-18 17:00:00,15,Campania,35
2020-08-18 17:00:00,8,Emilia-Romagna,21
2020-08-18 17:00:00,6,Friuli Venezia Giulia,10
2020-08-18 17:00:00,12,Lazio,43
2020-08-18 17:00:00,7,Liguria,27
2020-08-18 17:00:00,3,Lombardia,50
2020-08-18 17:00:00,11,Marche,15
2020-08-18 17:00:00,14,Molise,9
2020-08-18 17:00:00,21,P.A. Bolzano,0
2020-08-18 17:00:00,22,P.A. Trento,2
2020-08-18 17:00:00,1,Piemonte,27
2020-08-18 17:00:00,16,Puglia,20
2020-08-18 17:00:00,20,Sardegna,12
2020-08-18 17:00:00,19,Sicilia,13
2020-08-18 17:00:00,9,Toscana,31
2020-08-18 17:00:00,10,Umbria,10
2020-08-18 17:00:00,2,Valle d'Aosta,0
2020-08-18 17:00:00,5,Veneto,60
2020-08-19 17:00:00,13,Abruzzo,7
2020-08-19 17:00:00,17,Basilicata,1
2020-08-19 17:00:00,18,Calabria,10
2020-08-19 17:00:00,15,Campania,56
2020-08-19 17:00:00,8,Emilia-Romagna,76
2020-08-19 17:00:00,6,Friuli Venezia Giulia,11
2020-08-19 17:00:00,12,Lazio,75
2020-08-19 17:00:00,7,Liguria,30
2020-08-19 17:00:00,3,Lombardia,91
2020-08-19 17:00:00,11,Marche,7
2020-08-19 17:00:00,14,Molise,7
2020-08-19 17:00:00,21,P.A. Bolzano,7
2020-08-19 17:00:00,22,P.A. Trento,2
2020-08-19 17:00:00,1,Piemonte,42
2020-08-19 17:00:00,16,Puglia,33
2020-08-19 17:00:00,20,Sardegna,37
2020-08-19 17:00:00,19,Sicilia,45
2020-08-19 17:00:00,9,Toscana,40
2020-08-19 17:00:00,10,Umbria,4
2020-08-19 17:00:00,2,Valle d'Aosta,2
2020-08-19 17:00:00,5,Veneto,59
2020-08-20 17:00:00,13,Abruzzo,4
2020-08-20 17:00:00,17,Basilicata,2
2020-08-20 17:00:00,18,Calabria,10
2020-08-20 17:00:00,15,Campania,53
2020-08-20 17:00:00,8,Emilia-Romagna,52
2020-08-20 17:00:00,6,Friuli Venezia Giulia,14
2020-08-20 17:00:00,12,Lazio,115
2020-08-20 17:00:00,7,Liguria,31
2020-08-20 17:00:00,3,Lombardia,154
2020-08-20 17:00:00,11,Marche,13
2020-08-20 17:00:00,14,Molise,4
2020-08-20 17:00:00,21,P.A. Bolzano,21
2020-08-20 17:00:00,22,P.A. Trento,4
2020-08-20 17:00:00,1,Piemonte,52
2020-08-20 17:00:00,16,Puglia,20
2020-08-20 17:00:00,20,Sardegna,23
2020-08-20 17:00:00,19,Sicilia,37
2020-08-20 17:00:00,9,Toscana,59
2020-08-20 17:00:00,10,Umbria,17
2020-08-20 17:00:00,2,Valle d'Aosta,1
2020-08-20 17:00:00,5,Veneto,159
2020-08-21 17:00:00,13,Abruzzo,23
2020-08-21 17:00:00,17,Basilicata,0
2020-08-21 17:00:00,18,Calabria,2
2020-08-21 17:00:00,15,Campania,67
2020-08-21 17:00:00,8,Emilia-Romagna,82
2020-08-21 17:00:00,6,Friuli Venezia Giulia,36
2020-08-21 17:00:00,12,Lazio,137
2020-08-21 17:00:00,7,Liguria,21
2020-08-21 17:00:00,3,Lombardia,174
2020-08-21 17:00:00,11,Marche,17
2020-08-21 17:00:00,14,Molise,2
2020-08-21 17:00:00,21,P.A. Bolzano,5
2020-08-21 17:00:00,22,P.A. Trento,4
2020-08-21 17:00:00,1,Piemonte,39
2020-08-21 17:00:00,16,Puglia,35
2020-08-21 17:00:00,20,Sardegna,42
2020-08-21 17:00:00,19,Sicilia,44
2020-08-21 17:00:00,9,Toscana,79
2020-08-21 17:00:00,10,Umbria,22
2020-08-21 17:00:00,2,Valle d'Aosta,0
2020-08-21 17:00:00,5,Veneto,116
2020-08-22 17:00:00,13,Abruzzo,24
2020-08-22 17:00:00,17,Basilicata,3
2020-08-22 17:00:00,18,Calabria,11
2020-08-22 17:00:00,15,Campania,61
2020-08-22 17:00:00,8,Emilia-Romagna,80
2020-08-22 17:00:00,6,Friuli Venezia Giulia,33
2020-08-22 17:00:00,12,Lazio,215
2020-08-22 17:00:00,7,Liguria,34
2020-08-22 17:00:00,3,Lombardia,185
2020-08-22 17:00:00,11,Marche,10
2020-08-22 17:00:00,14,Molise,1
2020-08-22 17:00:00,21,P.A. Bolzano,19
2020-08-22 17:00:00,22,P.A. Trento,9
2020-08-22 17:00:00,1,Piemonte,41
2020-08-22 17:00:00,16,Puglia,22
2020-08-22 17:00:00,20,Sardegna,44
2020-08-22 17:00:00,19,Sicilia,48
2020-08-22 17:00:00,9,Toscana,53
2020-08-22 17:00:00,10,Umbria,18
2020-08-22 17:00:00,2,Valle d'Aosta,0
2020-08-22 17:00:00,5,Veneto,160
2020-08-23 17:00:00,13,Abruzzo,21
2020-08-23 17:00:00,17,Basilicata,5
2020-08-23 17:00:00,18,Calabria,8
2020-08-23 17:00:00,15,Campania,138
2020-08-23 17:00:00,8,Emilia-Romagna,127
2020-08-23 17:00:00,6,Friuli Venezia Giulia,24
2020-08-23 17:00:00,12,Lazio,184
2020-08-23 17:00:00,7,Liguria,28
2020-08-23 17:00:00,3,Lombardia,239
2020-08-23 17:00:00,11,Marche,5
2020-08-23 17:00:00,14,Molise,1
2020-08-23 17:00:00,21,P.A. Bolzano,13
2020-08-23 17:00:00,22,P.A. Trento,3
2020-08-23 17:00:00,1,Piemonte,42
2020-08-23 17:00:00,16,Puglia,33
2020-08-23 17:00:00,20,Sardegna,81
2020-08-23 17:00:00,19,Sicilia,35
2020-08-23 17:00:00,9,Toscana,59
2020-08-23 17:00:00,10,Umbria,19
2020-08-23 17:00:00,2,Valle d'Aosta,0
2020-08-23 17:00:00,5,Veneto,145
2020-08-24 17:00:00,13,Abruzzo,4
2020-08-24 17:00:00,17,Basilicata,0
2020-08-24 17:00:00,18,Calabria,2
2020-08-24 17:00:00,15,Campania,116
2020-08-24 17:00:00,8,Emilia-Romagna,116
2020-08-24 17:00:00,6,Friuli Venezia Giulia,2
2020-08-24 17:00:00,12,Lazio,146
2020-08-24 17:00:00,7,Liguria,26
2020-08-24 17:00:00,3,Lombardia,110
2020-08-24 17:00:00,11,Marche,3
2020-08-24 17:00:00,14,Molise,0
2020-08-24 17:00:00,21,P.A. Bolzano,15
2020-08-24 17:00:00,22,P.A. Trento,1
2020-08-24 17:00:00,1,Piemonte,40
2020-08-24 17:00:00,16,Puglia,45
2020-08-24 17:00:00,20,Sardegna,91
2020-08-24 17:00:00,19,Sicilia,65
2020-08-24 17:00:00,9,Toscana,44
2020-08-24 17:00:00,10,Umbria,11
2020-08-24 17:00:00,2,Valle d'Aosta,0
2020-08-24 17:00:00,5,Veneto,116
2020-08-25 17:00:00,13,Abruzzo,10
2020-08-25 17:00:00,17,Basilicata,3
2020-08-25 17:00:00,18,Calabria,8
2020-08-25 17:00:00,15,Campania,138
2020-08-25 17:00:00,8,Emilia-Romagna,65
2020-08-25 17:00:00,6,Friuli Venezia Giulia,9
2020-08-25 17:00:00,12,Lazio,143
2020-08-25 17:00:00,7,Liguria,12
2020-08-25 17:00:00,3,Lombardia,119
2020-08-25 17:00:00,11,Marche,11
2020-08-25 17:00:00,14,Molise,0
2020-08-25 17:00:00,21,P.A. Bolzano,9
2020-08-25 17:00:00,22,P.A. Trento,3
2020-08-25 17:00:00,1,Piemonte,57
2020-08-25 17:00:00,16,Puglia,49
2020-08-25 17:00:00,20,Sardegna,34
2020-08-25 17:00:00,19,Sicilia,24
2020-08-25 17:00:00,9,Toscana,34
2020-08-25 17:00:00,10,Umbria,29
2020-08-25 17:00:00,2,Valle d'Aosta,2
2020-08-25 17:00:00,5,Veneto,119
2020-08-26 17:00:00,13,Abruzzo,26
2020-08-26 17:00:00,17,Basilicata,3
2020-08-26 17:00:00,18,Calabria,8
2020-08-26 17:00:00,15,Campania,135
2020-08-26 17:00:00,8,Emilia-Romagna,120
2020-08-26 17:00:00,6,Friuli Venezia Giulia,33
2020-08-26 17:00:00,12,Lazio,162
2020-08-26 17:00:00,7,Liguria,41
2020-08-26 17:00:00,3,Lombardia,269
2020-08-26 17:00:00,11,Marche,9
2020-08-26 17:00:00,14,Molise,9
2020-08-26 17:00:00,21,P.A. Bolzano,5
2020-08-26 17:00:00,22,P.A. Trento,7
2020-08-26 17:00:00,1,Piemonte,75
2020-08-26 17:00:00,16,Puglia,51
2020-08-26 17:00:00,20,Sardegna,53
2020-08-26 17:00:00,19,Sicilia,33
2020-08-26 17:00:00,9,Toscana,161
2020-08-26 17:00:00,10,Umbria,20
2020-08-26 17:00:00,2,Valle d'Aosta,0
2020-08-26 17:00:00,5,Veneto,147
2020-08-27 17:00:00,13,Abruzzo,18
2020-08-27 17:00:00,17,Basilicata,6
2020-08-27 17:00:00,18,Calabria,6
2020-08-27 17:00:00,15,Campania,130
2020-08-27 17:00:00,8,Emilia-Romagna,171
2020-08-27 17:00:00,6,Friuli Venezia Giulia,25
2020-08-27 17:00:00,12,Lazio,152
2020-08-27 17:00:00,7,Liguria,37
2020-08-27 17:00:00,3,Lombardia,286
2020-08-27 17:00:00,11,Marche,61
2020-08-27 17:00:00,14,Molise,1
2020-08-27 17:00:00,21,P.A. Bolzano,9
2020-08-27 17:00:00,22,P.A. Trento,15
2020-08-27 17:00:00,1,Piemonte,88
2020-08-27 17:00:00,16,Puglia,47
2020-08-27 17:00:00,20,Sardegna,57
2020-08-27 17:00:00,19,Sicilia,50
2020-08-27 17:00:00,9,Toscana,99
2020-08-27 17:00:00,10,Umbria,20
2020-08-27 17:00:00,2,Valle d'Aosta,1
2020-08-27 17:00:00,5,Veneto,132
2020-08-28 17:00:00,13,Abruzzo,20
2020-08-28 17:00:00,17,Basilicata,4
2020-08-28 17:00:00,18,Calabria,10
2020-08-28 17:00:00,15,Campania,183
2020-08-28 17:00:00,8,Emilia-Romagna,164
2020-08-28 17:00:00,6,Friuli Venezia Giulia,19
2020-08-28 17:00:00,12,Lazio,166
2020-08-28 17:00:00,7,Liguria,46
2020-08-28 17:00:00,3,Lombardia,316
2020-08-28 17:00:00,11,Marche,17
2020-08-28 17:00:00,14,Molise,1
2020-08-28 17:00:00,21,P.A. Bolzano,8
2020-08-28 17:00:00,22,P.A. Trento,16
2020-08-28 17:00:00,1,Piemonte,91
2020-08-28 17:00:00,16,Puglia,51
2020-08-28 17:00:00,20,Sardegna,55
2020-08-28 17:00:00,19,Sicilia,54
2020-08-28 17:00:00,9,Toscana,82
2020-08-28 17:00:00,10,Umbria,22
2020-08-28 17:00:00,2,Valle d'Aosta,2
2020-08-28 17:00:00,5,Veneto,135
2020-08-29 17:00:00,13,Abruzzo,14
2020-08-29 17:00:00,17,Basilicata,5
2020-08-29 17:00:00,18,Calabria,11
2020-08-29 17:00:00,15,Campania,188
2020-08-29 17:00:00,8,Emilia-Romagna,149
2020-08-29 17:00:00,6,Friuli Venezia Giulia,20
2020-08-29 17:00:00,12,Lazio,171
2020-08-29 17:00:00,7,Liguria,47
2020-08-29 17:00:00,3,Lombardia,289
2020-08-29 17:00:00,11,Marche,12
2020-08-29 17:00:00,14,Molise,2
2020-08-29 17:00:00,21,P.A. Bolzano,9
2020-08-29 17:00:00,22,P.A. Trento,14
2020-08-29 17:00:00,1,Piemonte,90
2020-08-29 17:00:00,16,Puglia,65
2020-08-29 17:00:00,20,Sardegna,70
2020-08-29 17:00:00,19,Sicilia,29
2020-08-29 17:00:00,9,Toscana,92
2020-08-29 17:00:00,10,Umbria,12
2020-08-29 17:00:00,2,Valle d'Aosta,4
2020-08-29 17:00:00,5,Veneto,151
2020-08-30 17:00:00,13,Abruzzo,34
2020-08-30 17:00:00,17,Basilicata,1
2020-08-30 17:00:00,18,Calabria,34
2020-08-30 17:00:00,15,Campania,270
2020-08-30 17:00:00,8,Emilia-Romagna,109
2020-08-30 17:00:00,6,Friuli Venezia Giulia,16
2020-08-30 17:00:00,12,Lazio,156
2020-08-30 17:00:00,7,Liguria,53
2020-08-30 17:00:00,3,Lombardia,235
2020-08-30 17:00:00,11,Marche,15
2020-08-30 17:00:00,14,Molise,1
2020-08-30 17:00:00,21,P.A. Bolzano,8
2020-08-30 17:00:00,22,P.A. Trento,8
2020-08-30 17:00:00,1,Piemonte,60
2020-08-30 17:00:00,16,Puglia,69
2020-08-30 17:00:00,20,Sardegna,22
2020-08-30 17:00:00,19,Sicilia,34
2020-08-30 17:00:00,9,Toscana,98
2020-08-30 17:00:00,10,Umbria,31
2020-08-30 17:00:00,2,Valle d'Aosta,2
2020-08-30 17:00:00,5,Veneto,109
2020-08-31 17:00:00,13,Abruzzo,4
2020-08-31 17:00:00,17,Basilicata,0
2020-08-31 17:00:00,18,Calabria,14
2020-08-31 17:00:00,15,Campania,184
2020-08-31 17:00:00,8,Emilia-Romagna,117
2020-08-31 17:00:00,6,Friuli Venezia Giulia,5
2020-08-31 17:00:00,12,Lazio,148
2020-08-31 17:00:00,7,Liguria,44
2020-08-31 17:00:00,3,Lombardia,135
2020-08-31 17:00:00,11,Marche,2
2020-08-31 17:00:00,14,Molise,0
2020-08-31 17:00:00,21,P.A. Bolzano,3
2020-08-31 17:00:00,22,P.A. Trento,4
2020-08-31 17:00:00,1,Piemonte,37
2020-08-31 17:00:00,16,Puglia,38
2020-08-31 17:00:00,20,Sardegna,79
2020-08-31 17:00:00,19,Sicilia,26
2020-08-31 17:00:00,9,Toscana,73
2020-08-31 17:00:00,10,Umbria,9
2020-08-31 17:00:00,2,Valle d'Aosta,9
2020-08-31 17:00:00,5,Veneto,65
2020-09-01 17:00:00,13,Abruzzo,5
2020-09-01 17:00:00,17,Basilicata,1
2020-09-01 17:00:00,18,Calabria,22
2020-09-01 17:00:00,15,Campania,102
2020-09-01 17:00:00,8,Emilia-Romagna,99
2020-09-01 17:00:00,6,Friuli Venezia Giulia,17
2020-09-01 17:00:00,12,Lazio,125
2020-09-01 17:00:00,7,Liguria,19
2020-09-01 17:00:00,3,Lombardia,242
2020-09-01 17:00:00,11,Marche,16
2020-09-01 17:00:00,14,Molise,3
2020-09-01 17:00:00,21,P.A. Bolzano,13
2020-09-01 17:00:00,22,P.A. Trento,3
2020-09-01 17:00:00,1,Piemonte,42
2020-09-01 17:00:00,16,Puglia,39
2020-09-01 17:00:00,20,Sardegna,50
2020-09-01 17:00:00,19,Sicilia,33
2020-09-01 17:00:00,9,Toscana,40
2020-09-01 17:00:00,10,Umbria,10
2020-09-01 17:00:00,2,Valle d'Aosta,0
2020-09-01 17:00:00,5,Veneto,97
2020-09-02 17:00:00,13,Abruzzo,24
2020-09-02 17:00:00,17,Basilicata,2
2020-09-02 17:00:00,18,Calabria,32
2020-09-02 17:00:00,15,Campania,117
2020-09-02 17:00:00,8,Emilia-Romagna,107
2020-09-02 17:00:00,6,Friuli Venezia Giulia,20
2020-09-02 17:00:00,12,Lazio,130
2020-09-02 17:00:00,7,Liguria,47
2020-09-02 17:00:00,3,Lombardia,237
2020-09-02 17:00:00,11,Marche,17
2020-09-02 17:00:00,14,Molise,0
2020-09-02 17:00:00,21,P.A. Bolzano,10
2020-09-02 17:00:00,22,P.A. Trento,33
2020-09-02 17:00:00,1,Piemonte,66
2020-09-02 17:00:00,16,Puglia,67
2020-09-02 17:00:00,20,Sardegna,73
2020-09-02 17:00:00,19,Sicilia,83
2020-09-02 17:00:00,9,Toscana,69
2020-09-02 17:00:00,10,Umbria,27
2020-09-02 17:00:00,2,Valle d'Aosta,2
2020-09-02 17:00:00,5,Veneto,163
2020-09-03 17:00:00,13,Abruzzo,24
2020-09-03 17:00:00,17,Basilicata,15
2020-09-03 17:00:00,18,Calabria,13
2020-09-03 17:00:00,15,Campania,193
2020-09-03 17:00:00,8,Emilia-Romagna,118
2020-09-03 17:00:00,6,Friuli Venezia Giulia,25
2020-09-03 17:00:00,12,Lazio,154
2020-09-03 17:00:00,7,Liguria,22
2020-09-03 17:00:00,3,Lombardia,228
2020-09-03 17:00:00,11,Marche,21
2020-09-03 17:00:00,14,Molise,2
2020-09-03 17:00:00,21,P.A. Bolzano,4
2020-09-03 17:00:00,22,P.A. Trento,91
2020-09-03 17:00:00,1,Piemonte,75
2020-09-03 17:00:00,16,Puglia,78
2020-09-03 17:00:00,20,Sardegna,39
2020-09-03 17:00:00,19,Sicilia,54
2020-09-03 17:00:00,9,Toscana,113
2020-09-03 17:00:00,10,Umbria,9
2020-09-03 17:00:00,2,Valle d'Aosta,4
2020-09-03 17:00:00,5,Veneto,115
2020-09-04 17:00:00,13,Abruzzo,25
2020-09-04 17:00:00,17,Basilicata,7
2020-09-04 17:00:00,18,Calabria,19
2020-09-04 17:00:00,15,Campania,171
2020-09-04 17:00:00,8,Emilia-Romagna,126
2020-09-04 17:00:00,6,Friuli Venezia Giulia,23
2020-09-04 17:00:00,12,Lazio,171
2020-09-04 17:00:00,7,Liguria,47
2020-09-04 17:00:00,3,Lombardia,337
2020-09-04 17:00:00,11,Marche,17
2020-09-04 17:00:00,14,Molise,4
2020-09-04 17:00:00,21,P.A. Bolzano,11
2020-09-04 17:00:00,22,P.A. Trento,23
2020-09-04 17:00:00,1,Piemonte,82
2020-09-04 17:00:00,16,Puglia,117
2020-09-04 17:00:00,20,Sardegna,66
2020-09-04 17:00:00,19,Sicilia,78
2020-09-04 17:00:00,9,Toscana,99
2020-09-04 17:00:00,10,Umbria,35
2020-09-04 17:00:00,2,Valle d'Aosta,2
2020-09-04 17:00:00,5,Veneto,273
2020-09-05 17:00:00,13,Abruzzo,13
2020-09-05 17:00:00,17,Basilicata,7
2020-09-05 17:00:00,18,Calabria,19
2020-09-05 17:00:00,15,Campania,119
2020-09-05 17:00:00,8,Emilia-Romagna,133
2020-09-05 17:00:00,6,Friuli Venezia Giulia,49
2020-09-05 17:00:00,12,Lazio,158
2020-09-05 17:00:00,7,Liguria,95
2020-09-05 17:00:00,3,Lombardia,388
2020-09-05 17:00:00,11,Marche,32
2020-09-05 17:00:00,14,Molise,0
2020-09-05 17:00:00,21,P.A. Bolzano,23
2020-09-05 17:00:00,22,P.A. Trento,53
2020-09-05 17:00:00,1,Piemonte,54
2020-09-05 17:00:00,16,Puglia,55
2020-09-05 17:00:00,20,Sardegna,65
2020-09-05 17:00:00,19,Sicilia,114
2020-09-05 17:00:00,9,Toscana,113
2020-09-05 17:00:00,10,Umbria,16
2020-09-05 17:00:00,2,Valle d'Aosta,0
2020-09-05 17:00:00,5,Veneto,188
2020-09-06 17:00:00,13,Abruzzo,26
2020-09-06 17:00:00,17,Basilicata,9
2020-09-06 17:00:00,18,Calabria,27
2020-09-06 17:00:00,15,Campania,100
2020-09-06 17:00:00,8,Emilia-Romagna,124
2020-09-06 17:00:00,6,Friuli Venezia Giulia,20
2020-09-06 17:00:00,12,Lazio,122
2020-09-06 17:00:00,7,Liguria,111
2020-09-06 17:00:00,3,Lombardia,198
2020-09-06 17:00:00,11,Marche,20
2020-09-06 17:00:00,14,Molise,2
2020-09-06 17:00:00,21,P.A. Bolzano,7
2020-09-06 17:00:00,22,P.A. Trento,33
2020-09-06 17:00:00,1,Piemonte,56
2020-09-06 17:00:00,16,Puglia,60
2020-09-06 17:00:00,20,Sardegna,19
2020-09-06 17:00:00,19,Sicilia,37
2020-09-06 17:00:00,9,Toscana,122
2020-09-06 17:00:00,10,Umbria,25
2020-09-06 17:00:00,2,Valle d'Aosta,0
2020-09-06 17:00:00,5,Veneto,179
2020-09-07 17:00:00,13,Abruzzo,15
2020-09-07 17:00:00,17,Basilicata,1
2020-09-07 17:00:00,18,Calabria,17
2020-09-07 17:00:00,15,Campania,218
2020-09-07 17:00:00,8,Emilia-Romagna,132
2020-09-07 17:00:00,6,Friuli Venezia Giulia,11
2020-09-07 17:00:00,12,Lazio,159
2020-09-07 17:00:00,7,Liguria,59
2020-09-07 17:00:00,3,Lombardia,109
2020-09-07 17:00:00,11,Marche,6
2020-09-07 17:00:00,14,Molise,9
2020-09-07 17:00:00,21,P.A. Bolzano,0
2020-09-07 17:00:00,22,P.A. Trento,17
2020-09-07 17:00:00,1,Piemonte,37
2020-09-07 17:00:00,16,Puglia,43
2020-09-07 17:00:00,20,Sardegna,59
2020-09-07 17:00:00,19,Sicilia,49
2020-09-07 17:00:00,9,Toscana,85
2020-09-07 17:00:00,10,Umbria,13
2020-09-07 17:00:00,2,Valle d'Aosta,0
2020-09-07 17:00:00,5,Veneto,69
2020-09-08 17:00:00,13,Abruzzo,14
2020-09-08 17:00:00,17,Basilicata,8
2020-09-08 17:00:00,18,Calabria,8
2020-09-08 17:00:00,15,Campania,249
2020-09-08 17:00:00,8,Emilia-Romagna,94
2020-09-08 17:00:00,6,Friuli Venezia Giulia,12
2020-09-08 17:00:00,12,Lazio,129
2020-09-08 17:00:00,7,Liguria,64
2020-09-08 17:00:00,3,Lombardia,271
2020-09-08 17:00:00,11,Marche,15
2020-09-08 17:00:00,14,Molise,3
2020-09-08 17:00:00,21,P.A. Bolzano,4
2020-09-08 17:00:00,22,P.A. Trento,3
2020-09-08 17:00:00,1,Piemonte,42
2020-09-08 17:00:00,16,Puglia,143
2020-09-08 17:00:00,20,Sardegna,51
2020-09-08 17:00:00,19,Sicilia,84
2020-09-08 17:00:00,9,Toscana,59
2020-09-08 17:00:00,10,Umbria,7
2020-09-08 17:00:00,2,Valle d'Aosta,5
2020-09-08 17:00:00,5,Veneto,105
2020-09-09 17:00:00,13,Abruzzo,5
2020-09-09 17:00:00,17,Basilicata,14
2020-09-09 17:00:00,18,Calabria,19
2020-09-09 17:00:00,15,Campania,203
2020-09-09 17:00:00,8,Emilia-Romagna,110
